majorAlleleFrequency	pValueASE	pValueHeterogeneity	geneID
0.553710903637759	0.43767	0.73629	SCLY
0.777652000824281	0.00125	0.34144	Sned1
0.853148781607344	0	0.00086	cep63
0.918189523473024	0	0	amotl2a
0.999999994332883	0	1	Gpr17
0.878757606325212	0	0.01622	BCL6
0.897703483064854	0	0.00246	ZBTB11
0.663366336633663	0.00138	NA	Tp63
0.971850643965076	0	0	bivm
0.615090735434575	0	NA	atp1b1
0.779605778846413	0	0	NME7
0.724532430744505	4e-05	0.0377	HMT-3
0.571428571428572	1	NA	UBE3A
1	0	NA	cyfip1
0.6	0.73881	1	HERC2
0.999984380082201	0	0.99865	TUBGCP5
0.666666666666667	0.38806	NA	Chst7
0.691135371972547	0	0	jade3
0.968026749896915	0	0.03891	Slc9a7
0.839865333984444	0	0	gtpbp6
0.740646126004209	0.00557	0.00168	rp2
0.627280875947479	0.00876	0.18473	PLCXD1
0.565710366841681	0.46898	0.59946	tbc1d23
0.51296776254796	0.96365	0.85883	TOMM70
0.629145206164744	0.03237	0.51663	nit2
0.557971014492754	0.20284	NA	chaf1a
0.627460797865633	0.01604	0.90847	Uap1
0.663402519857682	0.00054	0	UBXN6
1	0.00046	NA	ARHGAP45
0.999999387190276	0	0.98183	TJP3
0.865335879501015	0	0	ZNF45
0.572285069913151	0.01962	0.95456	RFC4
0.850049811777917	2e-05	0.75162	RFESD
0.560314396653123	0.26502	0.11929	mau2
0.667718376890098	0.07896	0.35679	slc25a42
0.548387096774194	0.71887	NA	TMEM221
0.6	1	NA	RFXANK
0.52241860526984	1	0.81668	nr2c2ap
0.59448220045176	5e-05	1e-05	NCAN
0.999994896764949	0	0.82476	donson
0.681681178554245	0	0	Anxa1
0.507391450172215	0.96324	0.71021	Adam10
0.828947368421053	0	NA	FMO5
1	0	NA	Suco
0.748351853788628	0	0	Cherp
0.571431595448428	0.02944	0.00197	dohh
0.644371721126488	0.4872	0.24105	ARHGAP39
0.870089234456116	0	0.01923	Dsg2
0.626391465977956	0.21323	0.13774	pdik1l
0.619862911684697	0.0115	0.22261	Rad54l
0.540540540540541	0.7441	NA	Kdm4a
1	0.06171	1	DSG2
0.587677725118483	0	NA	phb2
0.714285714285714	0.45493	NA	NFIC
1	0	NA	sass6
0.750834465749406	1e-04	0.20594	chst10
1	0.03098	NA	si:dkeyp-117h8.2
0.999998969336312	0	0.86774	AIRC
1	0	NA	PPAT
1	5e-05	NA	chst14
1	0	NA	cep135
1	0	NA	EXOC1
1	0.00011	NA	kit
0.99999998455893	0	0.99036	pdgfra
1	0	NA	LNX1
0.575	0.43223	NA	SGCB
1	0.06327	NA	rasl11b
1	4e-05	NA	OCIAD2
0.676302770051945	6e-05	1e-05	FRYL
0.527777777777777	0.86814	NA	SLAIN2
0.565164906191389	0.4395	0.99572	ANAPC4
1	0	NA	Palld
0.950181420098356	0	0.04062	sh3rf1
1	0.2514	NA	SEL1L3
1	0	NA	SCML2
0.636363636363636	0.286	NA	WWC3
0.685610258193142	0.00491	0.35369	zgpat
0.955953546333798	0.00096	0.08503	TGM5
0.736742498060865	0	0	BTG1
0.692307692307692	0.07643	NA	Nmrk2
0.753491974043352	0	0.00014	SNCAIP
0.875	0.06927	NA	DNM1
0.7	2e-05	NA	KIAA0930
0.999937675290482	0	0.81426	RNF123
0.833333333333333	0.00734	NA	Nanp
0.638634195552658	0	0	ezh2
0.66449610477843	0	0	Cul1
0.727272727272727	0.22903	NA	xmrk
0.967494319908049	0	0	RPS6KA3
0.81365689368678	0	1e-05	klhl15
0.820801044012978	0	0	Pld1
0.54766609522657	0.76331	0.22358	TNIK
0.65541378772017	0.43079	0.42022	ZNF846
0.867060322418261	0	0.48608	hnrnpc
0.763285544271337	0	0.00031	frrs1
0.698748919998548	0.00012	0.00344	TEP1
0.594896742526681	0.00636	0	Nfatc4
0.564369059764959	0.00153	0.00133	SDR39U1
0.628018721264442	4e-05	0.007	myadm
0.554329856578801	0.00017	0.02212	COPA
0.854194538215149	0	0	NCSTN
0.692548408159202	0.46313	0.08376	Ltb4r2
0.541610839721325	0.35451	0.41566	vangl2
0.697254009056909	0.00064	0.00146	ZNF616
0.891594551766098	0.00342	0.00453	nectin4
0.787918007181247	0.04962	0.02147	Nectin4
0.5625	0.80366	NA	Fcer1g
0.625893167508945	0.40397	0.21329	Znf569
0.593873383959644	0.74044	0.69665	ZNF500
0.555555555555556	1	NA	Kirrel1
0.714032543195815	0	0	ATP1A2
0.51129363449692	0.2313	NA	EIF3F
0.546703004321431	0.69379	0.61821	APOO
0.776659445176368	7e-05	0.30332	tmem55ba
0.76260154333789	8e-05	0.0062	SVIL
0.758279960152741	0.00738	0.37925	ACOT2
0.608108108108108	0.08045	NA	KIF5B
0.999995842543391	0	0.82952	ARHGAP12
1	0	NA	ITGB1
0.738311918471908	0	0	nrp1a
1	2e-05	NA	CCNY
1	0	NA	pitrm1
0.929393633816486	0	0.00022	ncoa2
1	1	NA	PFKP
0.64060092941572	0.03102	0.0159	Cfp
1	0.00056	NA	ESYT2
0.598164987973871	0.03434	0.80554	ACSS2
0.573114989143285	0.02471	0.92881	NDUFV2
0.6	0.75365	NA	mppe1
0.925085771079261	1e-05	0.07899	Cc2d1b
0.86629814367433	0	0.00232	ZZZ3
0.857142857142857	0.00043	1	ST6GALNAC3
0.999993980671412	0	0.82808	Hectd3
0.609848484848485	0.00053	NA	ACADM
0.753246753246753	2e-05	NA	Lox
0.999999989188137	0	1	Mfsd14a
0.910605216519884	0	0	INSR
0.724137931034483	0.02373	NA	ARHGEF18
1	0	NA	prkci
0.551724137931035	0.7126	NA	Skil
0.999986257012176	0	0.75362	lrrcc1
0.637082863998162	0.42307	0.25606	Emilin2
0.567897471754734	5e-05	0	CHMP5
0.838235294117647	0	NA	ATP6V1H
0.999999999768923	0	0.96763	vim
0.851825663927798	0	0	TRIM25
0.592592592592593	0.44136	NA	vwc2l
0.667089655955157	0	0	ATP6V0B
0.584883224937621	0.73761	0.78852	ssx2ip
1	1	1	Mcoln3
0.531398158259156	0.94826	0.52692	ift22
1	0	NA	ATP5MG
0.738869758847175	9e-05	4e-05	gpt2l
0.773809523809524	0	NA	pter
0.674593601171183	0	0	NPC1
0.659722222222222	2e-04	NA	GATA6
0.784172661870504	0	NA	Aqp1
0.617452069888219	0.3701	0.19334	PTH1R
1	0	NA	Higd1a
0.653333333333333	0.01045	NA	Mmtag2
1	0.01518	NA	OBSCN
1	0	NA	GUK1
1	0.01534	NA	abcb8
0.60377358490566	0.16893	NA	GBX1
0.956948120274711	0	0	RB1CC1
0.613463064337027	0.00485	0	ST18
0.51923076923077	0.69003	NA	snai2
0.524691358024692	0.40448	NA	mcm4-b
0.898809897706684	0	0.00019	DTNB
0.540948432416678	0.81359	0.77109	ankrd13c-a
0.839200655412067	0	0	SRSF11
0.758141017629833	0	0	znf830
0.533333333333334	0.85485	NA	Rnf11
1	0	NA	Gpaa1
0.902393815648776	0	0	Exosc4
1	0.12482	NA	WRNIP1
0.687348734590427	0.0031	0.4177	rbck1
1	0	NA	foxc1a
1	2e-05	NA	PHLPP1
0.882054024855522	0	0	Dsc1
0.803771287913533	0.00059	0.11437	OSBPL1A
0.692083039166776	0.11876	0.38575	Lama3
0.751741582201511	0.00027	0.30898	KMT2C
0.663497287985328	0	0.00174	ARHGAP21
0.553421038288988	0.02997	0.25268	HPRT1
0.928609039147236	0	0	GIGYF2
0.565789473684211	0.30361	NA	ITM2C
0.999999468421478	0	0.82004	ppp1r7
1	0.00398	NA	Kif1a
0.918758726155866	0	0	Znf879
0.841824561049659	0	0.00078	POGK
0.571428571428572	1	NA	ZNF813
0.548720224420523	0.07858	0.18949	PLK3
0.555273435691292	0.10403	0.11507	Cacybp
0.557690867640257	0.15938	0.96728	MRPS14
0.550340912705639	0.12359	0.14916	ptch1
0.553118060009056	0.00309	0.34607	kif2c
0.714285714285714	0.18053	NA	tal1
1	0	NA	RC3H1
1	0	NA	ZK1290.5
1	0	NA	parl
0.771194849910701	0.07058	0.56966	NYAP2
0.833333333333333	0.22	NA	Rnf182
0.781888812707809	0.24297	0.62217	SCG2
0.56707719493978	0.42425	0.1179	Yeats2
0.592309634173518	0.14131	0.67693	Mterf4
1	0.50119	NA	FNDC7
0.992729746714549	0	0.00553	PDE4DIP
0.894736842105263	0.00076	NA	Armc6
0.520616442545638	0.43373	0.61558	SF3A2
0.676470588235294	0.05685	NA	plekhj1
0.525584261901394	0.75901	0.32878	BTBD2
1	0	NA	EEF2
0.604006549599892	0.16887	0.08013	RORB
1	0	NA	ABHD17A
1	0	NA	epha3
0.818814091478052	0	0	dvl3
0.90225983855358	0	0	PCYT1A
0.682407931027396	0	0	Copb2
0.933528050170918	0.04315	0.11822	Nmnat1
1	0	NA	TIMM44
0.703152894332967	0.307	0.39174	Fam129a
0.999210481534435	0.50215	1	dpyd
0.877006681941466	0	0.46608	PTBP2
0.749853266822796	0	0.57335	Odr4
0.96143720152924	0	0.00541	CA8
1	0.00359	NA	CRYZ
0.616605325124493	0.00342	0.51495	fitm1
0.673073490673961	0.01696	0.00842	Xrn1
0.779427094004997	0	0	Slc12a7
0.740134948699081	0.00097	0.83304	March6
1	0.00099	NA	PKIA
0.674646656532374	0	0.01655	Zswim5
0.625604577352437	0.21976	0.01169	tmem53
0.825051052960962	0	0.02114	Ap1g1
1	0	NA	Homez
0.990408723331084	0	0.01668	Acin1
0.999996937407838	0	0.9973	chd8
0.845070422535211	0	NA	tox4
0.679314676465602	0	0	EIF2B5
0.666666666666667	0.38795	NA	Casq1
0.60812562943731	0.13969	0.02932	klhl40a
0.598471141985044	0.09107	0.00367	HHATL
0.760067018445724	0	0	PLCD1
0.795597594713326	0	0	xirp1
0.677647274043327	0.00382	0.87295	WDR48
0.614716512991552	0	0	orc2
0.631578947368421	0.35903	NA	dthadh
0.554765515861174	0.53191	0.22376	CFAP410
0.947368421052631	7e-05	NA	Pecr
0.500353273669303	0.95688	NA	Rpl37a
0.999984870323816	0	0.87146	catip
1	0.12344	NA	ELF1
1	0.00106	NA	EDNRB
1	0	NA	SLC25A30
0.766666666666667	0	1	tlk1b
1	0	NA	DIS3L2
0.567670210111639	0.0026	0.01727	Yme1l1
1	0.00019	NA	ANGPTL1
1	0	NA	tada1
0.539962902798912	0.38531	0.2158	GPBP1L1
0.952007229814097	0	0.08432	aldh9a1b
0.999996126786039	0.00805	1	PGM1
1	0	NA	Angptl3
1	0.00024	NA	Mgst3
0.999999749308341	0	1	ZBTB41
0.942857142857143	0	NA	Senp5
0.926218693436708	0	0	PIK3CA
0.666666666666667	0.3863	NA	Pik3r2
0.764705882352941	0.05023	NA	Jund
0.999999983658068	0	0.97308	Homer3
0.559118849508775	0.40216	0.01213	F3
0.998872725050999	0	0.08606	cahz
0.5	1	1	zgc:110130
0.611182843132931	0.00014	0.86405	PHPT1
0.681866547830247	0	0	eif2b2
0.9375	0.00067	NA	RCC1L
0.631745800519644	0.59407	0.5857	DLL4
1	0.2511	NA	PROCA1
1	0.01491	NA	SMYD4
1	0	NA	arpc4
1	0	NA	wdr83
0.562344504524537	0.61836	0.97211	Endog
0.668674698795181	0	NA	Matr3
0.750846456799777	0	0.15136	GGCX
0.887061670135097	0	0	Prkn
0.714285714285714	0.17925	NA	HERC1
0.625	0.15536	NA	Fxn
0.691342067571518	0	0	GSN
1	0.0625	NA	Mtf2
0.999999999992196	0	0.9801	RPL5
0.723500160161744	0	0	ZNF644
0.783378024375375	4e-04	0.03041	LRRC8D
0.646063939321555	0.00401	0.09252	pkn2
0.759303677722814	0	0	atnb233
0.810882548108825	0	NA	Rpl17
0.740187438259019	0	0	tcf7l1-d
0.666666666666667	1	NA	Aqp12
0.75	0.01267	NA	PIGX
0.794492918654798	0	1e-05	Rpp21
0.849624060150376	0	NA	cenpa
0.999999996518567	0	0.91503	dennd1a
1	0	NA	Dennd1a
0.999999995600824	0	0.93732	MVB12B
0.999999254305495	0	0.85231	SPTLC1
0.999999615386022	0	0.8623	Auh
0.758144520894868	0.00605	0.45558	HPSE
0.667318782202184	0	0.00052	PPP3CC
0.816576223799843	0	0.05457	DBNL
0.534798346416247	0.04578	0.00673	UQCRFS1
0.873170731707317	0	NA	COX5B
0.857142857142857	0.00148	NA	Pam
0.666666666666667	0.1884	NA	GRK3
1	0.00771	NA	AEBP1
0.625	0.72754	NA	ZMIZ2
0.659722222222222	0.00015	NA	purb
1	0	NA	ZFYVE16
0.75	0.02272	NA	SEC14L2
0.664799803032776	2e-05	0.41319	COPS4
1	0	NA	enoph1
1	0	NA	CDK2AP1
1	0	NA	rilpl1
0.858643867135396	0.37669	0.49953	Clip1
1	0	NA	denr
1	0	NA	EIF2B1
0.513846153846154	0.65816	NA	TMED2
0.794642857142857	0	NA	PITPNB
1	0	NA	Ppwd1
0.674418604651163	0.03232	NA	COL4A3BP
0.541260454301163	0	4e-05	bhmt
0.942700792254168	0	0.00185	f2r
0.623084351963489	0.39898	0.56299	SCAMP1
0.615384615384615	0.5614	1	jmy
0.61758002538566	0.15949	0.2332	C2orf42
0.662638266016562	0	0	znf703
0.538229720878656	0.9928	0.9188	TRAF2
0.594299643139465	0.12533	0.82869	GRAMD2B
0.603280639305519	0.03597	0.04307	TNC
1	0.00789	NA	SREK1
0.823529411764706	0.00018	NA	Tnfrsf22
0.99998530240945	0	0.98275	Bdp1
0.749405770179423	0.00287	0.00741	SLC4A4
0.555555555555556	1	NA	TNPO1
0.515601783060921	0.4422	NA	HEXB
0.573007755613465	0.71596	0.80281	gfm2
0.913419144444561	0	0.0388	Tor1b
0.553118574545235	0	0	NSA2
0.657558518031671	0.01835	0.66587	FNBP1
0.672632125829974	0.1115	0.30725	ppp1r26
0.647473755420027	0.58277	0.16697	fam69b
0.580511324023283	0.22092	0.30853	Mrps2
0.754933422255803	0.0013	0.02747	LAMC3
0.816326530612245	0	NA	PRKAA1
0.846153846153846	0.02296	NA	PTGER4
0.857142857142857	0.12598	NA	ptcd2
0.572125934126297	0.63691	0.39606	Nos1ap
0.7	0.342	NA	usp20
0.608695652173913	0.40316	NA	Kyat1
0.729691405455295	0	0	surf6
0.800578576510947	0.00727	0.75806	ST6GALNAC6
0.915515053938603	0	1e-05	Spout1
1	0	NA	TMEM50A
1	0	NA	RAPGEF1
1	0	NA	dnlz
0.652017982426492	0	5e-05	notch1a
1	0.24891	NA	Camsap1
0.593623613308663	0.06998	0.46451	PTGS1
0.685185185185185	0	NA	Atp5f1a
0.722623758937168	0	0.03046	C18orf25
0.580603136317894	0.44565	0.76853	Rnf165
1	2e-05	NA	Dhx29
0.590998827623309	0.79437	0.4165	ITGA1
0.875	0.00406	NA	Slc45a2
0.814841459420384	0	0.28149	Amacr
0.6640625	0.00028	NA	Scarb2
0.717382496598659	0.09652	0.27118	Aff3
1	0	NA	Nup54
0.967971009923032	0	0	PTPN13
0.797070430827808	0	0	KLHL8
0.666666666666667	0.23905	NA	dnajc21
0.999999990772675	0	1	CTIF
1	0	NA	NOP14
1	0	NA	ADD1
1	0.03238	NA	Klf4
1	0	NA	tmem38b
0.670212765957447	0.00117	NA	PRRC2B
1	0	NA	PRAG1
0.647677756431393	0.00632	0.59752	Nup214
0.76100876903899	0	0.98601	Golga2
0.787938299751206	0	0.00203	HSPA5
0.6	0.42538	NA	rabepk
0.959351660752929	0	8e-04	THNSL1
0.776423718658856	0	0	ANXA13
0.638300047988203	0.00016	0.32542	Prdm12
0.999971131202671	0	0.99418	Psd3
1	0	NA	Sapcd2
0.635354158013	0.05856	0.61032	pax8
0.592650801775666	5e-05	0.0014	Ddx54
0.542954411741967	0.22495	0.38911	RAB14
0.572060347024081	0.46913	0.50565	RIC1
0.618586398278405	0.00047	0.63659	EXOSC2
0.661475246810862	0.00521	0.09188	KIAA2026
0.920634920634921	0	NA	MLANA
0.977431559142306	0	0	nipblb
0.5625	0.80386	NA	rfx3
0.56233191827761	0.10955	0.71306	SMAD4
0.954545454545454	0	NA	Unc5c
0.747368421052631	0	NA	wdr70
0.532257804445534	0.92155	0.63879	Fam222a
0.575332796116471	0.60286	0.92637	gltp
0.556548505052712	0.30899	1e-05	GIT2
0.580244778550272	0.08741	0.03102	Prodh
0.647876010356247	0.00059	0.00018	zmat5
0.522049599317331	0.80931	0.16259	Srsf9
0.51923076923077	0.40662	NA	UQCR10
0.671005632395223	0.00035	0	setd1b
1	0	NA	TMEM119
1	0	NA	Kdm2b
1	0	1	Rab11fip1
0.760869565217391	0.00059	NA	pptc7
0.925837241117872	0	0.00703	ATP6V0A2
0.705882352941176	0.02393	NA	Tbc1d10a
0.900414434974042	0	0	MAT2A
0.5	1	NA	SLC35E4
0.710243969158494	0.00497	0.90336	krt18
1	0	NA	Rc3h2
0.693279853507944	0.0387	0.24644	STRBP
0.931338875365699	0	0.42406	Sh2d3c
0.711662946382824	0	0.00784	SARDH
0.850554483335707	0	0.3277	swi5
0.85646053864712	0	1	RCL1
1	0.24965	NA	NPDC1
0.721535905800755	0.00015	0.16297	Slc26a2
0.833333333333333	0.07663	1	Antxr1
0.661275068414272	4e-05	0.00071	rasgef1ba
0.55970882065015	0.33817	0.65962	Cldn23
1	0.12552	NA	NEFM
0.96947482404412	0	0	HOOK3
1	0.00046	NA	KIAA0513
0.942326241257229	1e-05	0.09315	Bcr
1	0.00419	NA	ADORA2A
0.994843449456382	0	0.0841	Clic4
0.874044237801756	0	0	PCIF1
0.741935483870968	0.011	NA	Atp2b1
0.613563639810281	0	0.02757	Mest
0.783226295111001	0.12993	0.15677	VLDLR
0.692307692307692	0.26601	NA	MYO5B
0.554243286847176	6e-05	0.47662	hsdl2
0.54677209711211	0.03851	0.22349	YTHDC1
0.654430536575509	0.00417	0.00887	Ptbp3
0.511904761904762	0.91313	NA	ufc1
0.992957746478873	0	NA	cdc26
0.887673480172695	0	0	APC
0.510633009722877	0.98662	0.71266	Fktn
0.897435897435898	0	NA	WDR36
0.974078259863332	0	0.00024	Man2a1
0.598901098901099	0.00929	NA	SLC31A1
0.999999673647366	0.00013	1	UGT2A1
0.552388977757335	0.02663	0.29811	CDK9
1	0	NA	SKP2
0.866666666666666	0.00689	NA	slc25a25b
0.888888888888889	0	NA	SET
0.999996628465429	0	1	Parm1
0.560427170807665	0.99822	0.97811	RNF180
1	0	NA	CHCHD7
0.99994232371797	2e-05	0.80745	Palmd
0.723735408560311	0	NA	SNX7
0.999980534479598	0	0.99964	reck
0.810414278023477	0.25894	0.12817	SRPX2
0.54931150441732	0.14558	0.06384	irx1
0.532663316582914	0.3954	NA	BCAP31
0.5	1	NA	pum3
1	0	NA	PDIA6
0.888967439594073	0	0	setd7
0.721118020516667	0	0	Pold2
1	0	NA	FER
0.837146941460375	0	0	fezf2
0.57146445492067	0.88899	0.71594	LAMB3
0.936970143111804	0	0	Pdrg1
1	0	NA	Mtmr14
1	0	NA	ZC3H11A
0.639499869339717	0.00043	0.07657	phf2
1	0	NA	ptpdc1
0.639409286747891	0.02925	1e-05	Iqsec1
0.918709364432913	0	0	FLNB
0.924064171122995	0	1	A2m
0.901203543949193	0	0.0092	Arfgap1
0.666666666666667	0.23762	NA	ANKRD52
0.736842105263158	0.06417	NA	Slc11a2
0.597093248928295	0.23063	0.80833	CNPY2
1	0.00092	1	IKBKE
1	0	NA	Foxp4
1	0.25183	NA	Tfeb
0.544077545952236	0.03858	0.77888	MYOG
0.517482517482517	0.50057	NA	Psma5
1	0	NA	SRPK1
0.568719343907088	0.58164	0.42018	mapk14b
0.666666666666667	0.30339	NA	KIF21B
0.536533452647255	0.68374	0.37657	ZSCAN22
0.91627849721833	0	0.27802	NEK4
1	0	NA	gnl3
0.764982586903906	0.00578	0.37067	ACAP3
1	0.01565	1	slc48a1b
0.692307692307692	0.07531	NA	vdrb
1	0.24948	NA	MYL2
1	1e-05	NA	R3hcc1
0.777777777777778	0.03085	NA	TACC1
0.65217225717264	7e-04	0.35441	Evc
0.88689369869479	1e-05	0	EVC2
0.711538461538461	0.00313	NA	RACGAP1
0.666666666666667	1	NA	CYTL1
0.542857142857143	0.4356	NA	chchd6a
0.672225232618189	0.01753	0.33655	KIAA1328
0.715896839826579	0	0.00035	Tpgs2
0.546393805494896	0.77516	0.42071	Ubap1
0.59334387016959	0.0909	0.71583	dcaf12
1	0	NA	Ell2
0.62552764129342	0.0734	0.3418	UBE2R2
1	0	NA	Cast
1	0.0151	NA	GBGT1
0.655876989974224	8e-05	0.00774	MAGI1
0.692307692307692	0.00012	NA	Lrig1
0.567567567567568	0.51373	NA	TMF1
0.523805535499304	0.96106	0.81886	uba3
0.792097677603178	8e-05	0.00151	FGD5
1	0.01535	NA	PRKCD
0.526072609936858	0.12646	0.13267	RPN1
0.763810186423258	0	0.61176	Uqcrc1
0.643711118877964	0.02522	0.03332	GATA2
0.681818181818182	0.0226	NA	hmces
0.777777777777778	0.18002	NA	Cidec
0.586070301944747	0.00118	0.78086	ndrg3
0.790093702147439	0	0	Arhgap39
0.581901763279771	0	0	PHF20
0.945962483861127	0	0	SULF2
0.614405461257027	0.00081	0.00986	NCOA3
0.941838378897752	0.0199	0.12602	Cdh26
0.560971003060724	0.5178	0.52585	PFKFB4
0.680743185735347	0.05982	0.03543	MAPKAPK3
0.552738060229093	0.28377	0.06553	PTPRA
0.999999986535901	0	0.92166	Psmd6
0.543689320388349	0.13856	NA	thoc7
1	0	1	Lyar
0.758217113757893	0	0	sec61al1
0.692307692307692	0.07461	NA	IP6K2
0.626605347807851	0	4e-04	CHCHD4
0.975166845113489	7e-05	0.15516	Zhx3
0.587833194955128	0.09619	0.48071	GNL3L
0.616631768959823	0.09727	0.31935	CCDC120
0.6	0.04055	NA	comtb
0.542197178903177	0.94332	0.90593	sand
0.550735155079437	0.76222	0.88919	Traip
0.84057587100088	0	0.02886	Sema3f
0.781773805419566	0	0	LRRN1
0.873231371870249	7e-05	0.54043	Setmar
0.609618431425818	0.16266	0.29683	GXYLT2
0.578947368421053	0.20562	NA	pdzrn3b
1	0	NA	ppp4r2b
1	0.00759	NA	STS
0.71919783801413	0.02849	0.00254	Epb41l1
0.792452830188679	0	NA	RPN2
0.555555555555556	1	NA	Cdk5rap1
0.699148107608753	0.00517	0	Ift52
0.577128606154778	0.82581	0.69207	Acot8
0.745607090093219	0	0.66161	PMEL
0.714285714285714	0.17771	NA	SUOX
0.852941176470588	2e-05	NA	TIMELESS
0.537635546124662	0.52306	0.15181	MCRS1
0.648648648648649	0.09785	NA	tmem198
0.90287567850416	0.00079	0.1623	CYP27B1
0.936045333852624	0	0.00103	Lima1
0.556034646702432	0.53264	0.42129	SNX6
0.597165963369117	0.11676	0.13419	SUMF1
0.56640405118335	0.55246	0.2171	Bhlhe40
0.999992032656369	0.00427	1	dip2ba
0.848834187218013	0	0.05937	LARP4
0.526315789473684	1	NA	ATF7
0.8	0.10849	NA	PFDN5
0.778310250539982	0	0	Espl1
0.558823529411764	0.60778	NA	APOF
1	0.50006	NA	ZNF385A
0.551724137931035	0.71007	NA	CRBN
0.902795185644196	1e-05	0.00163	rft1
0.949000380123131	0	1e-05	CCDC174
0.736967307773172	0	2e-05	EEFSEC
0.601092896174864	0.00763	NA	ruvbl1
0.6	1	NA	Mapkapk3
0.530196373950128	0.50858	0.70751	Uroc1
0.644556937695356	0.57287	0.02859	COL7A1
0.563779924270748	0.08422	0.05636	emc3
1	0	NA	RAD18
0.976179171954995	0	0.003	SRGAP3
1	0	NA	cse1l
0.836065573770492	0	NA	THUMPD3
1	1	1	ptgis
1	0.03093	NA	EPS8L3
1	0	NA	USP49
0.943121320768879	0	0	BYSL
0.759542445020775	0	0.12484	atad3-a
0.794117647058824	0.00109	NA	Nckipsd
0.628571428571429	0.17452	NA	TMEM43
0.882352941176471	0	NA	FBLIM1
0.792710706150342	0	NA	rhoab
0.823758803388655	0	0.57709	ndufaf3
0.80907030288861	0	0.03612	TMCC1
1	0	NA	CARD19
0.769230769230769	0.00938	NA	Hyal2
0.64	0.23039	NA	abhd14a
0.579154134678098	0.10494	0.04054	Rere
0.999999930989612	0	0.92799	Eif4enif1
0.999966204303414	0	0.95058	PATZ1
1	0	NA	uqcc2
0.666666666666667	0.24055	NA	Rab44
0.818181818181818	0.06375	NA	Cadps
0.686621705079037	0	0.61259	PBRM1
0.662921578503807	0	0.03988	rbm5
0.852766773875452	0.21739	1	Mst1r
0.726689183829835	0	0	UBA1
0.815969886689096	0	0.04296	Rbm10
0.669967789127955	0.01029	4e-05	Edem1
0.596700842011298	0.00333	0.00599	ddi2
0.666666666666667	0.12572	1	cplane2
0.555555555555556	1	NA	H6PD
1	0	NA	TARDBP
1	0.00426	NA	HYAL1
1	0	NA	RASSF1
0.580825631125314	0.4006	0.20425	Errfi1
1	0	NA	terf2ip
1	0	NA	ATG7
0.72992700729927	0	NA	IARS
0.565217391304348	0.67694	NA	poc1a
0.647759534955426	0	0.00177	alas1
0.798478408304697	0	0	SHISA4
0.545454545454545	1	NA	Shisa4
0.675551400181585	0.02886	1e-05	Map3k12
0.610986673105529	0.04418	0.5472	SP1
1	0	NA	IGSF8
0.74468085106383	0.00116	NA	mars
0.796888793426736	0	0.04067	gli1
0.717229424958883	0.05086	0.07103	slc32a1
0.750273287080275	0	0	Ipo9
0.731737356774451	9e-05	0.00362	CTTNBP2NL
0.717128932137656	0	0.01252	EYA2
0.583333333333333	0.77562	NA	Pxmp4
0.946012792365821	8e-05	0.16143	DNASE1
0.681485201823119	0.15968	0.29854	MATN2
0.999967036165814	0	0.98133	ASAP1
0.728824900632009	0	0.98988	St3gal2
0.765570081621874	0	2e-05	ssuh2
1	0.00068	NA	TRIB2
0.942640919968058	0	0	draxin-A
0.943342356103487	0	0.13739	Zpr1
0.816441441441441	0	NA	RPL22
0.68421052631579	0.1663	NA	EPHB2
0.510638297872341	1	NA	ECE1
0.83421052631579	0	NA	HP1BP3
0.571993214641699	0.10985	0.52186	LRIG2
0.678219497834116	0	0	Slc2a1
0.528342245989304	0	NA	rps10
0.633493832598728	0.01029	0.11841	TNNI1
0.846521903796691	0	9e-05	mov10b.1
0.56754503566445	0.50756	0.83579	Padi2
0.600830504511796	0.00654	2e-05	NCOA5
0.571428571428572	0.49918	NA	src
1	0.25061	NA	Kcnq2
0.999955385165276	0	0.60663	PLTP
1	5e-05	NA	Khk
1	0	NA	Ppp1r15b
0.667713804429564	0	0	Rbm15b
0.611390289301991	0.00091	0	OSER1
0.632974044458339	0	0	MANF
0.619548117484756	0.08841	0.55608	ippk
0.642524497540136	0.38246	0.19651	OGN
0.62218698103511	0.00026	0.04199	cenpp
0.826686348870235	0	0.50857	Nol8
1	0	NA	Sox13
1	3e-05	NA	ripor3
1	0	NA	OSGIN2
1	0	NA	mcm2
1	0	NA	DNASE1L3
1	0	NA	ergic3
0.661036842087609	0	0.0829	Myc
0.534289751098311	0.28803	0.99965	FUBP3
0.564348518489553	0.05555	0.79727	FUBP1
0.819874956149393	0	0	C5
0.625	0.21537	NA	pomt1
0.654338974479576	0.00014	0.02621	TTI2
0.846133776729519	0.00857	0.27115	CNTRL
0.711674191266257	0	0.27889	ercc6l
0.814814814814815	0.0016	NA	fam160b2
0.656701392872665	0.22815	0.55477	nudt18
0.568627450980392	0.40139	NA	SDHAF1
0.756827652552288	0	0.14314	MFSD14B
0.982340471775366	0	0	Pxn
0.99999999999612	0	1	rnf181
0.721435473906426	1e-05	0	DDR2
0.810985666793253	0	0	RNF214
0.75606520378477	0	0.00702	unc45b
1	0.00765	NA	PIP5K1B
0.619010992215263	0.14197	0.14297	psbp1
0.545626145726152	1	0.83203	SSBP2
0.98786948942113	0	0.00015	ARRDC3
0.838279551377702	0.10172	0.02886	Arrdc3
0.81294964028777	0	NA	TMEM167A
1	0	NA	Rasa1
0.62962962962963	0.24815	NA	tmem161b
